video_link,spot_products,brand_name,spot_language,brand_parent_name,spot_description
https://d3npuic909260z.cloudfront.net/001/172/521/7FKD.mp4,Miller Lite Miller Lite,Miller Lite,en,Molson Coors Brewing Company,"Miller Lite is a unique little snowflake. They have more color and taste, so enjoy a Miller Lite today."
https://d3npuic909260z.cloudfront.net/001/174/119/7Fmm.mp4,Miller Lite Miller Lite,Miller Lite,es,Molson Coors Brewing Company,Miller Lite toma 21 días para obtener su sabor Lite. Trabajar duro tiene su recompensa.
https://d3npuic909260z.cloudfront.net/001/080/460/7fqZ.mp4,Samuel Adams Boston Lager,Samuel Adams,en,Boston Beer Company,"Over the years, beers have come and beers have gone. Samuel Adams is a tried and true blue companion. Dont change for Sam and Sam wont change for you."
https://d3npuic909260z.cloudfront.net/001/103/020/7G02.mp4,Smith & Forge Hard Cider,Smith & Forge,en,Molson Coors Brewing Company,"Start a drink revolution like our forefathers, the most extreme of instigators. Throughout all of Americas history hard cider has been influencing revolution."
https://d3npuic909260z.cloudfront.net/001/092/556/7g1Z.mp4,Samuel Adams Rebel IPA,Samuel Adams,en,Boston Beer Company,The brewers at Samuel Adams roll out their Rebel IPA to a group of beer lovers.
https://d3npuic909260z.cloudfront.net/001/094/636/7gin.mp4,Modelo Especial,Modelo,es,Constellation Brands,Modelo Especial es la cerveza real donde todavía existe la valentía.
https://d3npuic909260z.cloudfront.net/001/093/518/7gjp.mp4,Stella Artois Cidre,Stella Artois,en,Anheuser-Busch,"Only the best, classiest apples are used to make Stella Artois Cidre."
https://d3npuic909260z.cloudfront.net/001/100/245/7GOO.mp4,Redds Apple Ale Redds Apple Ale,Redd's Apple Ale,en,Molson Coors Brewing Company,Think fast! Redds Apple Ale is the ale that tastes fresh like an apple.
https://d3npuic909260z.cloudfront.net/001/093/943/7gsn.mp4,NULL,Dos Equis,en,Heineken International,Listen to the Most Interesting Man in the World: Some things mattresses arent supposed to remember.
https://d3npuic909260z.cloudfront.net/001/100/069/7GZK.mp4,Miller High Life Miller High Life,Miller High Life,en,Molson Coors Brewing Company,"When youre rich, you drink the champagne of beers, Miller High Life."
https://d3npuic909260z.cloudfront.net/001/093/840/7gzM.mp4,Dos Equis Amber,Dos Equis,en,Heineken International,"The last time he flirted with danger, danger got clingy. His thank you cards have prompted youre welcome cards. Hes the most interesting man in the world, and he doesnt always drink beer, but when he does, he prefers Dos Equis."
https://d3npuic909260z.cloudfront.net/001/178/432/7H01.mp4,Miller Lite Miller Lite,Miller Lite,en,Molson Coors Brewing Company,"When this original, 96-calorie storm is headed your way, take a ride on the waves and enjoy every second of it. Grab a glass of Miller Lite today."
https://d3npuic909260z.cloudfront.net/001/211/524/7hbM.mp4,Dos Equis Amber,Dos Equis,en,Heineken International,"The most interesting man in the world attends an intimate Cinco de Mayo party, a romantic setting of glowing lights and people in stylish suits and dresses. He urges you not to rush into cinco but to just start with dos -- Dos Equis, that is."
https://d3npuic909260z.cloudfront.net/001/177/067/7HCu.mp4,NULL,Samuel Adams,en,Boston Beer Company,"Get a crispy, refreshing Gold Snap beer from Samuel Adams, just in time for spring. Enjoy a cold Samuel Adams and enjoy the love of beer."
https://d3npuic909260z.cloudfront.net/001/176/850/7HjZ.mp4,NULL,Newcastle Brown Ale,en,Heineken International,"Aubrey Plaza and Newcastle Brown Ale want YOU and your small brand to be in cahoots to blow everyones marketing budget on the upcoming Super Bowl XLIX. Just picture it: a beautiful, sweeping panorama of an American landscape plastered wall-to-wall with logos of like-minded brands. Theres even going to be a cowboy! Cmon, how could anyone turn this down?"
https://d3npuic909260z.cloudfront.net/001/212/836/7hNg.mp4,Bud Light & Clamato | Budweiser & Clamato,Budweiser,es,Anheuser-Busch,Un vaquero no es auténtico si monta un toro mecánico. La única chelada con Clamato es el auténtico sabor de Budweiser & Clamato.
https://d3npuic909260z.cloudfront.net/001/212/838/7hNG.mp4,Coors Light Coors Light,Coors Light,en,Molson Coors Brewing Company,"Street artist Bik Ismo paints a graffiti-style mural whilst asking the age-old question: Whats in a can? Well, be it spray paint or a light beer, you ultimately decide what to do with the endless possibilities."
https://d3npuic909260z.cloudfront.net/001/198/934/7i7H.mp4,Redds Apple Ale Green Apple Ale | Redds Apple Ale Redds Apple Ale | Redds Apple Ale Strawberry Ale,Redd's Apple Ale,es,Molson Coors Brewing Company,"Cuando dudas del tipo de cerveza que deberías elegir, atrévete y escoge Redds Apple Ale. La cidra de Redds Apple Ale también viene con sabor a fresa o manzana verde."
https://d3npuic909260z.cloudfront.net/001/199/951/7ifh.mp4,Redds Apple Ale Green Apple Ale | Redds Apple Ale Redds Apple Ale,Redd's Apple Ale,es,Molson Coors Brewing Company,¿Cuál cerveza vas a eligir? La respuesta es clara. Redds Green Apple Ale es agridulce como las manzanas Granny Smith con la frescura de un cerveza.
https://d3npuic909260z.cloudfront.net/001/200/224/7iGn.mp4,Twisted Tea Original Hard Iced Tea,Twisted Tea,en,Boston Beer Company,"Twisted Tea is the hard iced tea thats brewed like beer. The refreshing taste is perfect for the pool, fishing on a boat or cheering on Sam Hornish Jr. at the auto race track. Enjoy Twisted Tea hard iced tea responsibly."
https://d3npuic909260z.cloudfront.net/001/200/145/7igP.mp4,Heineken Light Heineken Light,Heineken Light,en,Heineken International,"Neil Patrick Harris looks to the camera and endorses Heineken Light, claiming its the best light beer youve ever tasted. If it isnt, hell give you your money back -- well, not him specifically, but someone at Heineken will...maybe? Neil doesnt really know."
https://d3npuic909260z.cloudfront.net/001/199/348/7in1.mp4,Coors Light Coors Light,Coors Light,es,Molson Coors Brewing Company,"Refresca la celebración, el sonido y el sabor con Coors Light."
https://d3npuic909260z.cloudfront.net/001/199/234/7ioy.mp4,Coors Light Coors Light,Coors Light,es,Molson Coors Brewing Company,reFRESCA la pasión por el juego con Coors Light.
https://d3npuic909260z.cloudfront.net/001/032/699/7ItY.mp4,Samuel Adams Boston Lager,Samuel Adams,en,Boston Beer Company,A few people try a beer and are surprised to find what they are drinking is Samuel Adams Boston Lager. Its damn good!
https://d3npuic909260z.cloudfront.net/001/190/254/7J3P.mp4,Modelo Especial,Modelo,es,Constellation Brands,"Sergio es un empresario que quiere un cambio. Está en busca de un nuevo trabajo y quiere ser el dueño de su propio negocio. Sabe que las recompensas más grande son las que uno sale a buscar. Al abrir su nuevo restaurante, llamado Sergios, decide celebrar con un vaso de cerveza Modelo Especial."
https://d3npuic909260z.cloudfront.net/001/189/893/7Jit.mp4,Heineken Heineken,Heineken,en,Heineken International,"Travelers in an airport are upset when they hear that their flight has been canceled. Just then, a man drinking a Heineken kicks a soccer ball into the information display, changing it to the UEFA Champions League. Now, everyones in good spirits."
https://d3npuic909260z.cloudfront.net/001/190/464/7Jv2.mp4,Modelo Especial,Modelo,es,Constellation Brands,Las recompensas en la vida no se tratan de ganar o perder. Estos boxeadores saben que la vida se trata del camino.
https://d3npuic909260z.cloudfront.net/001/189/656/7Jxp.mp4,NULL,Stella Artois,en,Anheuser-Busch,Stella Artois and Water.org have teamed up to bring clean water to millions of people who dont have access to it. A portion of every Chalice thats purchased will make a contribution to the effort.
https://d3npuic909260z.cloudfront.net/001/103/991/7Ko_.mp4,Modelo Especial,Modelo,es,Constellation Brands,Modelo Especial tiene el orgullo de mantener su calidad desde 1925.
https://d3npuic909260z.cloudfront.net/001/004/179/7kVB.mp4,Dos Equis Amber,Dos Equis,en,Heineken International,This commercial shows the Dos Equis man somewhere in a desert with two beautiful women. He says sometimes having a dark side can bring more good. This is true for the Dos Equis Amber Ale.
https://d3npuic909260z.cloudfront.net/001/105/729/7Kz2.mp4,NULL,Redd's Apple Ale,en,Molson Coors Brewing Company,Sometimes it takes getting hit in the head with an apple to make the right choice. All that matters is that you choose Redds Apple Ale.
https://d3npuic909260z.cloudfront.net/001/105/751/7Kzu.mp4,Redds Apple Ale Strawberry Ale,Redd's Apple Ale,en,Molson Coors Brewing Company,It can be hard to hear your order over the din of falling strawberries. Good thing Redds Strawberry Ale is always a safe bet.
https://d3npuic909260z.cloudfront.net/001/122/751/7l3D.mp4,Cerveza Pacifico Clara,Cerveza Pacifico,en,Constellation Brands,Have an adventure and see where your bottle cap takes you from Pacifico.
https://d3npuic909260z.cloudfront.net/001/121/814/7lEN.mp4,Bud Light Chelada Original,Bud Light,es,Anheuser-Busch,Bud y Bud Light Chelada es la única con auténtico Clamato.
https://d3npuic909260z.cloudfront.net/001/010/655/7LEo.mp4,Miller Lite Miller Lite,Miller Lite,en,Molson Coors Brewing Company,"In this commercial, the guys go to a bar. One of them begins talking to a beautiful woman, but her boyfriend comes up and starts to argue. The guys friends show up to defend him and one offers the boyfriend a Miller Lite. Problem solved."
https://d3npuic909260z.cloudfront.net/001/122/082/7lH8.mp4,Bud Light-A-Rita Lime Mang-O-Rita | Bud Light-A-Rita Lime Raz-Ber-Rita | Bud Light-A-Rita Lime Straw-Ber-Rita | Bud Light-A-Rita Lime-A-Rita,Bud Light-A-Rita,en,Anheuser-Busch,"From the conference room to the rows of cubicles, the bearded Bud Light guy known for singing All Night Long encourages people to relax and have some fun. He makes it to an outdoor party by the beach and then welcomes himself to a home where a couple watches TV. Wherever he goes, he offers wisdom in the form of lyrics to the Lionel Richie classic as he hands everyone a Bud Light Straw-ber-rita beverage. Take your fun to the next level with Bud Light."
https://d3npuic909260z.cloudfront.net/001/010/640/7Ls0.mp4,Bud Light Bud Light,Bud Light,en,Anheuser-Busch,"Bud Light, the official beer for fans who know theres no such thing as a meaningless superstition."
https://d3npuic909260z.cloudfront.net/001/202/959/7mAz.mp4,Bud Light Bud Light,Bud Light,es,Anheuser-Busch,"Bud Light tiene un sabor suave. Su sello oficial que invita a todos a cantar en voz alta, hace que Bud Light se convierte en una invitación inherente. Bud Light es la cerveza perfecta para leer y desatar todo mundo de lo que venga en el nombre del mejor momento. Toma Bud light, doce onzas de perfección."
https://d3npuic909260z.cloudfront.net/001/206/140/7mcA.mp4,Tecate Light | Tecate Original,Tecate,es,Heineken International,"El águila negra conocida como, The Black Eagle, vuela por el horizonte de la ciudad. Visita a sus amigos en una fiesta, va al trabajo con ellos, pero luego recibe una promoción donde se encuentra en una oficina de cubículo. Recibe otra promoción, y esta vez recibe una oficina ejecutiva. Por llegar a la posición de ejecutiva, se encuentra en una fiesta donde hay violinistas y gente vestida de trajes. Como no es su tipo de fiesta, sale volando de una ventana para buscar lo que desea; un sabor valiente, regresando a la fiesta donde originalmente empezó."
https://d3npuic909260z.cloudfront.net/001/205/386/7mHd.mp4,Samuel Adams Summer Ale,Samuel Adams,en,Boston Beer Company,Samuel Adams signals that Summer has arrived with their Summer Ale. The folks at Sam Adams have tasted hundreds of lemons to get it just right.
https://d3npuic909260z.cloudfront.net/001/203/027/7mw_.mp4,Coors Light Coors Light,Coors Light,en,Molson Coors Brewing Company,DJ Dahi puts in overtime at the studio to make sure his beats are fresh and crisp because he knows one hit changes everything and a single beat can create a movement. Refresh your world with Coors Light.
https://d3npuic909260z.cloudfront.net/001/144/538/7Ng1.mp4,NULL,Bud Light,en,Anheuser-Busch,Tampa Bay fan Alex is taken by surprise - his man cave may have been taken over by pirates like Warren Sapp while he was gone. Watch the transformation unfold in this segment of Up for Whatever by Bud Light.
